pmid,source_cell,target_cell,factors,factor_type,species,culture_condition,confidence,paper_type,notes,source,evidence_sentence,year,title,is_duplicate,single_tf_flag,target_cell_raw,source_cell_raw,conversion_scope,duplicate_reason,preferred_pmid,duplicate_group_id,validation_recipe_valid,validation_source_cell_valid,validation_target_cell_valid,validation_factors_valid,validation_standalone_recipe,validation_duplicate_status,validation_error_category,validation_action,validation_notes,validation_needs_review,validation_known_issue,validation_resolution,single_tf_status,source_cell_std,target_cell_std,source_cell_broad,target_cell_broad,is_broad_duplicate,broad_duplicate_reason,broad_preferred_pmid,broad_duplicate_group_id,species_inference_method,factor_inference_method,factor_inference_rationale,scope_inference_method,scope_inference_rationale
38741435,human fibroblast,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",human,,high,research,Yamanaka factors delivered by Sendai virus; safety depends on clone and sex.,abstract,"The hiPSC lines were generated using the nonintegrative Sendai virus method to incorporate Yamanaka reprogramming factors (OCT3/4, SOX2, KLF4 and c-MYC) into cells.",2024,Safety of GMP-compliant iPSC lines generated by Sendai virus transduction is dependent upon clone identity and sex of the donor.,True,False,induced pluripotent stem cell (iPSC),human fibroblast,classical_reprogramming,same_recipe;same_standardized_recipe,41009511,recipe_0071;recipe_0075;recipe_0066;recipe_0065,,,,,,,,,,,,,,human fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,16904174,broad_recipe_0003,existing,,,,
38718593,PBMC,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KFL4, BCL-XL, c-MYC","TF, TF, TF, other, TF",human,,high,research,Derived from PBMCs of a 6-year-old male; shows pluripotency and normal karyotype.,abstract,"Reprogramming of the PBMCs was achieved through non-integrating delivery of OCT4, SOX2, KFL4, BCL-XL, and c-MYC.",2024,Generation of a control induced pluripotent stem cell line (SDUCHi001-A) from a healthy male donor.,True,False,induced pluripotent stem cell (iPSC),PBMC,classical_reprogramming,same_recipe;same_standardized_recipe,37788557,recipe_0121;recipe_0133;recipe_0137;recipe_0135;recipe_0138;recipe_0139,,,,,,,,,,,,,,peripheral blood mononuclear cell,induced pluripotent stem cell (iPSC),peripheral blood mononuclear cell,induced pluripotent stem cell,True,same_broad_cell_recipe,37392704,broad_recipe_0253,existing,,,,
38701780,somatic cell,primed pluripotent stem cell,"H1FOO-DD, OCT4, SOX2, KLF4, LMYC","other, TF, TF, TF, TF",human,,high,research,Improved quality of reprogramming to primed state.,abstract,"Here we show that expressing the maternal-specific linker histone H1FOO fused to a destabilizing domain (H1FOO-DD), together with OCT4, SOX2, KLF4, and LMYC, in human somatic cells improves the quality of reprogramming to both primed and naive pluripotency.",2024,H1FOO-DD promotes efficiency and uniformity in reprogramming to naive pluripotency.,False,False,primed pluripotent stem cell,somatic cell,classical_reprogramming,,,,,,,,,,,,,,,,,somatic cell,primed pluripotent stem cell,somatic cell,induced pluripotent stem cell,False,,,,existing,,,deepseek_high,"Somatic cells are reprogrammed to primed pluripotent stem cells using defined factors, a classic iPSC reprogramming recipe."
38701780,somatic cell,naive pluripotent stem cell,"H1FOO-DD, OCT4, SOX2, KLF4, LMYC","other, TF, TF, TF, TF",human,,high,research,Lower variation and more uniform differentiation potency.,abstract,"Here we show that expressing the maternal-specific linker histone H1FOO fused to a destabilizing domain (H1FOO-DD), together with OCT4, SOX2, KLF4, and LMYC, in human somatic cells improves the quality of reprogramming to both primed and naive pluripotency.",2024,H1FOO-DD promotes efficiency and uniformity in reprogramming to naive pluripotency.,False,False,naive pluripotent stem cell,somatic cell,classical_reprogramming,,,,,,,,,,,,,,,,,somatic cell,naive pluripotent stem cell,somatic cell,naive pluripotent stem cell,False,,,,existing,,,,
38699229,somatic cell,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF","human, mouse",,medium,review,Review of iPSC discovery and applications.,abstract,"The ectopic expression of four transcription factors, Oct3/4, Sox2, Klf4, and c-Myc (OSKM), known as ""Yamanaka factors,"" can reprogram or stimulate the production of induced pluripotent stem cells (iPSCs).",2024,The occurrence and development of induced pluripotent stem cells.,True,False,induced pluripotent stem cell (iPSC),somatic cell,classical_reprogramming,same_recipe;same_standardized_recipe,19898493,recipe_0001;recipe_0002,,,,,,,,,,,,,,somatic cell,induced pluripotent stem cell (iPSC),somatic cell,induced pluripotent stem cell,True,same_broad_cell_recipe,19898493,broad_recipe_0004,existing,,,,
38636268,PBMC,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",human,,high,research,"Three iPSC lines obtained, karyotypically normal, differentiation potential.",abstract,"In this research, we reprogrammed PBMC of different genders by using non-integrative non-viral liposome electrotransfer containing the reprogramming factors OCT4, SOX2, KLF4, and c-MYC.",2024,Efficient generation of induced pluripotent stem cell lines from healthy donors' peripheral blood mononuclear cells of different genders.,True,False,induced pluripotent stem cell (iPSC),PBMC,classical_reprogramming,same_recipe;same_standardized_recipe,30355953,recipe_0040;recipe_0051;recipe_0053,,,,,,,,,,,,,,peripheral blood mononuclear cell,induced pluripotent stem cell (iPSC),peripheral blood mononuclear cell,induced pluripotent stem cell,True,same_broad_cell_recipe,30355953,broad_recipe_0095,existing,,,,
38630225,human dental pulp,induced pluripotent stem cell (iPSC),not specified,other,human,,medium,research,Sendai virus vectors used; specific factors not named.,abstract,"Here, we describe a method for deriving iPSCs from human dental pulp using Sendai virus vectors.",2024,Generation of iPSCs Using Sendai Virus Vectors.,False,False,induced pluripotent stem cell (iPSC),human dental pulp,classical_reprogramming,,,,,,,,,,,hide_incomplete_recipe,Medium-confidence abstract entry with unspecified factors; hidden from default view.,False,,medium_abstract_vague_factors,,human dental pulp,induced pluripotent stem cell (iPSC),human dental pulp,induced pluripotent stem cell,False,,,,existing,,,,
38615589,fibroblast,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, L-MYC, LIN28, p53","TF, TF, TF, TF, TF, other",human,,high,research,iPSC from sporadic PD patient using non-integrating episomal vectors.,abstract,"A non-integration system was used to reprogram fibroblasts into iPSCs by an episomal vector (OCT4/p53, SOX2/KLF4, L-MYC/LIN28).",2024,Generation of integration-free human induced pluripotent stem cells from a patient with sporadic Parkinson's disease.,False,False,induced pluripotent stem cell (iPSC),fibroblast,classical_reprogramming,,,,,,,,,,,,,,,,,fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,30460090,broad_recipe_0257,existing,,,,
38552357,human lymphoblastoid cell line,induced pluripotent stem cell (iPSC),"KLF4, OCT4, SOX2, c-MYC","TF, TF, TF, TF",human,,high,research,Derived from phenylketonuria patients; differentiates into three germ layers.,abstract,We employed a Sendai virus-based reprogramming method to transform human lymphoblastoid cell lines (LCL) derived from two individuals diagnosed with phenylketonuria (PKU) into induced pluripotent stem cells (iPSC).,2024,Generation of two lymphoblastoid-derived induced pluripotent stem cell (iPSC) lines from patients with phenylketonuria.,False,False,induced pluripotent stem cell (iPSC),human lymphoblastoid cell line (LCL),classical_reprogramming,,,,,,,,,,,,,,,,,human lymphoblastoid cell line,induced pluripotent stem cell (iPSC),human lymphoblastoid cell line,induced pluripotent stem cell,False,,,,existing,,,,
38542391,human fibroblast,induced mesenchymal stem cell,not specified,other,human,,low,research,Conversion via iPSC and iNCC intermediates; no factors specified.,abstract,Skin fibroblasts from healthy individuals and OI patients were reprogrammed into iPSCs and subsequently differentiated into iMSCs via iNCCs.,2024,In Vitro Modelling of Osteogenesis Imperfecta with Patient-Derived Induced Mesenchymal Stem Cells.,False,False,induced mesenchymal stem cell (iMSC),human fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,human fibroblast,induced mesenchymal stem cell,fibroblast,mesenchymal stem cell,False,,,,existing,,,,
38515646,induced pluripotent stem cell,mesenchymal stem cell (MSC)-like cell,"CHIR99021, TGF-β","small_molecule, cytokine",human,,high,research,hiPSC-MSCs improved cardiac function in rat AMI model after intraperitoneal injections.,abstract,"In the present study, the combined use of the GSK-3 inhibitor CHIR99021 and TGF-β was used to obtain mesenchymal stem cell (MSC)-like cells from hiPSCs.",2024,Mesenchymal stem cells derived from CHIR99021 and TGF‑β induction remained on the colicomentum and improved cardiac function of a rat model of acute myocardium infarction.,False,False,mesenchymal stem cell (MSC)-like cells,induced pluripotent stem cell (iPSC),directed_differentiation,,,,,,,,,,,,,,,,,induced pluripotent stem cell,mesenchymal stem cell (MSC)-like cell,induced pluripotent stem cell,mesenchymal stem cell,False,,,,existing,,,,
38501408,induced pluripotent stem cell,midbrain dopaminergic progenitor cell,"DMH1, SB431542, SHH, FGF8, purmorphamine, CHIR99021, N2, B27-A, BDNF, GDNF, AA, TGF-β, cAMP, GlutaMax, Y-27632","small_molecule, small_molecule, cytokine, cytokine, small_molecule, small_molecule, other, other, cytokine, cytokine, small_molecule, cytokine, small_molecule, other, small_molecule",human,"mTeSR medium, neurobasal medium with N2, B27-A, GlutaMax, and growth factors",high,research,Y27632 promotes survival and enhances differentiation efficiency.,abstract,To improve the efficiency of induced differentiation of primitive neural epithelial cells derived from human induced pluripotent stem cells (hiPSCs-NECs) into functional midbrain dopaminergic progenitor cells (DAPs).,2024,[Rho kinase inhibitor Y27632 promotes survival of human induced pluripotent stem cells during differentiation into functional midbrain dopaminergic progenitor cells in <i>vitro</i>].,False,False,midbrain dopaminergic progenitor cell,induced pluripotent stem cell (iPSC),directed_differentiation,,,,,,,,,,,,,,,,,induced pluripotent stem cell,midbrain dopaminergic progenitor cell,induced pluripotent stem cell,dopaminergic neuron,False,,,,existing,,,,
38473927,mouse epiblast stem cell (EpiSC),reprogrammed pluripotent stem cell,"mouse LIF, BMP4, CHIR99021, XAV939, SB203580","cytokine, cytokine, small_molecule, small_molecule, small_molecule",mouse,chemically defined medium,high,research,"rPSCs show domed clones, express pluripotency genes, form teratomas",abstract,"In this study, novel reprogrammed pluripotent stem cells (rPSCs) were induced from mouse EpiSCs using a chemically defined medium containing mouse LIF, BMP4, CHIR99021, XAV939, and SB203580.",2024,MiR-290 Family Maintains Pluripotency and Self-Renewal by Regulating MAPK Signaling Pathway in Intermediate Pluripotent Stem Cells.,False,False,reprogrammed pluripotent stem cell (rPSC),mouse epiblast stem cell (EpiSC),directed_differentiation,,,,,,,,,,,,,,,,,mouse epiblast stem cell (EpiSC),reprogrammed pluripotent stem cell,mouse epiblast stem cell (EpiSC),induced pluripotent stem cell,False,,,,existing,,,,
38452705,unspecified somatic cell,induced pluripotent stem cell (iPSC),"KLF4, SOX2, OCT4, c-MYC","TF, TF, TF, TF",human,,medium,research,Source cell type not specified in abstract,abstract,"We first established an induced pluripotent stem cell (iPSC) line from a male patient with c.389A > G mutation in the GRIN1, via reprogramming with KLF4, SOX2, OCT3/4, and c-MYC.",2024,Generation of an induced pluripotent stem cell line GWCMCi006-A from a patient with autosomal dominant neurodevelopmental disorder with or without hyperkinetic movements and seizures harboring GRIN1 c.389A > G mutation.,False,False,induced pluripotent stem cell (iPSC),unspecified somatic cell,classical_reprogramming,,,,,,,,,,,,,,,,,unspecified somatic cell,induced pluripotent stem cell (iPSC),unspecified somatic cell,induced pluripotent stem cell,False,,,,existing,,,,
38430737,PBMC,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, BCL-XL, c-MYC","TF, TF, TF, other, TF",human,,high,research,Transgene-free iPSC line from epilepsy patient with NPRL2 mutation.,abstract,"Induced pluripotent stem cells (iPSCs) were established by a non-integrative method, using plasmids carrying OCT4, SOX2, KLF4, BCL-XL and C-MYC.",2024,Establishment of a transgene-free iPS cell line (SDCHi003-A) from a young patient bearing a NPRL2 mutation and suffering from Epilepsy.,True,False,induced pluripotent stem cell (iPSC),PBMC,classical_reprogramming,same_recipe;same_standardized_recipe,34087978,recipe_0114;recipe_0129;recipe_0133;recipe_0131;recipe_0134;recipe_0135,,,,,,,,,,,,,,peripheral blood mononuclear cell,induced pluripotent stem cell (iPSC),peripheral blood mononuclear cell,induced pluripotent stem cell,True,same_broad_cell_recipe,29754960,broad_recipe_0247,existing,,,,
38412659,human fibroblast,induced pluripotent stem cell (iPSC),"c-MYC, SOX2, KLF4, OCT4","TF, TF, TF, TF",human,feeder-free,high,research,iPSC line from healthy individual; demonstrated trilineage differentiation.,abstract,"The iPSC line was generated from human dermal fibroblasts using Sendai viruses carrying reprogramming factors c-MYC, SOX2, KLF4, and OCT4 under a feeder-free culture system.",2024,Generation of induced pluripotent stem cell line NIMHi010-A from dermal fibroblast cells of a healthy individual.,True,False,induced pluripotent stem cell (iPSC),human fibroblast,classical_reprogramming,same_standardized_recipe,18035408,recipe_0075;recipe_0066;recipe_0065,yes,yes,yes,yes,yes,,,keep,Classic OSKM Sendai virus reprogramming of human dermal fibroblasts to iPSC. Evidence directly confirms iPSC generation. All fields correct.,False,,,,human fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,16904174,broad_recipe_0003,existing,,,,
38394970,PBMC,induced pluripotent stem cell (iPSC),"SOX2, BCL-XL, OCT4, c-MYC, OCT4","TF, other, TF, TF, TF",human,,high,research,iPSC line from PA patient with PCCB mutations,abstract,"Here, this iPS was generated by non-integrated episomal vectors with SOX2, BCL-XL, OCT4, C-MYC and OCT4.",2024,Establishment of a non-integrated iPSC line (SDQLCHi043-A) from a male infant with propionic acidemia carrying compound heterozygote mutations in PCCB gene.,False,False,induced pluripotent stem cell (iPSC),PBMC,classical_reprogramming,,,,,,,,,,,,,,,,,peripheral blood mononuclear cell,induced pluripotent stem cell (iPSC),peripheral blood mononuclear cell,induced pluripotent stem cell,False,,,,existing,,,,
38341988,erythroid progenitor cells (EPCs),induced pluripotent stem cell (iPSC),"OCT4, SOX2, c-MYC, KLF4","TF, TF, TF, TF",human,,high,research,Healthy female donor; line differentiated into cardiomyocytes.,abstract,"We generated a human induced pluripotent stem cell (hiPSC) line from erythroid progenitor cells (EPCs) of a 20-year-old female healthy donor using Sendai virus vector encoding Yamanaka factors OCT3/4, SOX2, c-MYC, and KLF4.",2024,Generation of induced pluripotent stem cell line (VRISGi004-A) from a healthy female donor by reprogramming erythroid progenitor cells.,False,False,induced pluripotent stem cell (iPSC) line,erythroid progenitor cells (EPCs),classical_reprogramming,,,,,,,,,,,,,,,,,erythroid progenitor cells (EPCs),induced pluripotent stem cell (iPSC),erythroid progenitor cells (EPCs),induced pluripotent stem cell,False,,,,existing,,,,
38335955,human fibroblast,induced pluripotent stem cell (iPSC),"OCT4, KLF4, SOX2, MYC, fibroblast activation factor (knockdown), LSD1 (inhibition)","TF, TF, TF, TF, knockdown, other",human,,high,research,Knockdown of fibroblast activation factor and LSD1 inhibition increased efficiency.,abstract,"Pluripotency can be induced in somatic cells by the expression of OCT4, KLF4, SOX2, and MYC.",2024,Retrospective identification of cell-intrinsic factors that mark pluripotency potential in rare somatic cells.,False,False,pluripotent cell,human fibroblast,classical_reprogramming,,,,,,,,,,,,,,,,,human fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,False,,,,existing,,,,
38335662,PBMC,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",human,,high,research,Patient-derived PBMCs reprogrammed with Yamanaka factors via Sendai virus.,abstract,"Here, the peripheral blood mononuclear cells (PBMCs) extracted from a patient with IMO carrying a compound heterozygous mutation in T cell immune regulator 1, ATPase H + transporting V0 subunit a3 (TCIRG1) gene (c.242delC; c.1114C > T) were successfully reprogrammed using Sendai virus encoding the four Yamanaka factors.",2024,Generation of an induced pluripotent stem cell line (SYSUSCi004-A) from a patient with Infantile Malignant Osteopetrosis.,True,False,induced pluripotent stem cell (iPSC),PBMC,classical_reprogramming,same_recipe;same_standardized_recipe,30355953,recipe_0040;recipe_0051;recipe_0053,,,,,,,,,,,,,,peripheral blood mononuclear cell,induced pluripotent stem cell (iPSC),peripheral blood mononuclear cell,induced pluripotent stem cell,True,same_broad_cell_recipe | Model confirmed merge (high): Standard Yamanaka factors for PBMC to iPSC | identical to many peer rows.,30355953,broad_recipe_0095,existing,,,,
